well,time_point,row,plate_column,mean_pixel_value,med_pixel_value,max_pixel_value,total_pixel_value,num_pixels,num_saturated,six_well_position,name,spot_inducer,spot_concentration_mM,distance_spot
D20,13,D,20,0.027777778,0.02745098,0.035294118,4,144,0,A3,ZG,IPTG,10,4.5
D20,14,D,20,0.027995643,0.02745098,0.031372549,4.031372549,144,0,A3,ZG,IPTG,10,4.5
D20,15,D,20,0.028540305,0.02745098,0.035294118,4.109803922,144,0,A3,ZG,IPTG,10,4.5
D20,16,D,20,0.029847495,0.031372549,0.035294118,4.298039216,144,0,A3,ZG,IPTG,10,4.5
D20,17,D,20,0.031372549,0.031372549,0.035294118,4.517647059,144,0,A3,ZG,IPTG,10,4.5
D20,18,D,20,0.03295207,0.031372549,0.043137255,4.745098039,144,0,A3,ZG,IPTG,10,4.5
D20,19,D,20,0.035294118,0.035294118,0.050980392,5.082352941,144,0,A3,ZG,IPTG,10,4.5
D20,20,D,20,0.038698257,0.039215686,0.058823529,5.57254902,144,0,A3,ZG,IPTG,10,4.5
D20,21,D,20,0.04248366,0.043137255,0.074509804,6.117647059,144,0,A3,ZG,IPTG,10,4.5
D20,22,D,20,0.046895425,0.047058824,0.074509804,6.752941176,144,0,A3,ZG,IPTG,10,4.5
D20,23,D,20,0.052505447,0.050980392,0.094117647,7.560784314,144,0,A3,ZG,IPTG,10,4.5
D20,24,D,20,0.059422658,0.058823529,0.11372549,8.556862745,144,0,A3,ZG,IPTG,10,4.5
D20,25,D,20,0.067293028,0.066666667,0.133333333,9.690196078,144,0,A3,ZG,IPTG,10,4.5
D20,26,D,20,0.075844227,0.074509804,0.145098039,10.92156863,144,0,A3,ZG,IPTG,10,4.5
D20,27,D,20,0.085294118,0.082352941,0.168627451,12.28235294,144,0,A3,ZG,IPTG,10,4.5
D20,28,D,20,0.096868192,0.094117647,0.180392157,13.94901961,144,0,A3,ZG,IPTG,10,4.5
D20,29,D,20,0.108714597,0.105882353,0.196078431,15.65490196,144,0,A3,ZG,IPTG,10,4.5
D20,30,D,20,0.122331155,0.121568627,0.211764706,17.61568627,144,0,A3,ZG,IPTG,10,4.5
D20,31,D,20,0.135076253,0.133333333,0.22745098,19.45098039,144,0,A3,ZG,IPTG,10,4.5
D20,32,D,20,0.148311547,0.145098039,0.247058824,21.35686275,144,0,A3,ZG,IPTG,10,4.5
D20,33,D,20,0.162282135,0.160784314,0.258823529,23.36862745,144,0,A3,ZG,IPTG,10,4.5
D20,34,D,20,0.176470588,0.17254902,0.278431373,25.41176471,144,0,A3,ZG,IPTG,10,4.5
D20,35,D,20,0.190985839,0.188235294,0.294117647,27.50196078,144,0,A3,ZG,IPTG,10,4.5
D20,36,D,20,0.204874728,0.203921569,0.317647059,29.50196078,144,0,A3,ZG,IPTG,10,4.5
D20,37,D,20,0.219771242,0.215686275,0.333333333,31.64705882,144,0,A3,ZG,IPTG,10,4.5
D20,38,D,20,0.234340959,0.231372549,0.352941176,33.74509804,144,0,A3,ZG,IPTG,10,4.5
D20,39,D,20,0.249618736,0.247058824,0.37254902,35.94509804,144,0,A3,ZG,IPTG,10,4.5
D20,40,D,20,0.264842048,0.262745098,0.388235294,38.1372549,144,0,A3,ZG,IPTG,10,4.5
D20,41,D,20,0.279275599,0.278431373,0.396078431,40.21568627,144,0,A3,ZG,IPTG,10,4.5
D20,42,D,20,0.29458061,0.290196078,0.415686275,42.41960784,144,0,A3,ZG,IPTG,10,4.5
D20,43,D,20,0.308251634,0.305882353,0.431372549,44.38823529,144,0,A3,ZG,IPTG,10,4.5
D20,44,D,20,0.321132898,0.317647059,0.443137255,46.24313725,144,0,A3,ZG,IPTG,10,4.5
D20,45,D,20,0.335947712,0.333333333,0.454901961,48.37647059,144,0,A3,ZG,IPTG,10,4.5
D20,46,D,20,0.348828976,0.345098039,0.470588235,50.23137255,144,0,A3,ZG,IPTG,10,4.5
D20,47,D,20,0.361056645,0.360784314,0.482352941,51.99215686,144,0,A3,ZG,IPTG,10,4.5
D20,48,D,20,0.373611111,0.37254902,0.501960784,53.8,144,0,A3,ZG,IPTG,10,4.5
D20,49,D,20,0.386574074,0.384313725,0.501960784,55.66666667,144,0,A3,ZG,IPTG,10,4.5
D20,50,D,20,0.395751634,0.392156863,0.51372549,56.98823529,144,0,A3,ZG,IPTG,10,4.5
D20,51,D,20,0.407162309,0.403921569,0.525490196,58.63137255,144,0,A3,ZG,IPTG,10,4.5
D20,52,D,20,0.417674292,0.415686275,0.537254902,60.14509804,144,0,A3,ZG,IPTG,10,4.5
D20,53,D,20,0.428050109,0.42745098,0.560784314,61.63921569,144,0,A3,ZG,IPTG,10,4.5
D20,54,D,20,0.437227669,0.435294118,0.549019608,62.96078431,144,0,A3,ZG,IPTG,10,4.5
D20,55,D,20,0.447167756,0.447058824,0.564705882,64.39215686,144,0,A3,ZG,IPTG,10,4.5
D20,56,D,20,0.455800654,0.454901961,0.560784314,65.63529412,144,0,A3,ZG,IPTG,10,4.5
D20,57,D,20,0.464814815,0.462745098,0.584313725,66.93333333,144,0,A3,ZG,IPTG,10,4.5
D20,58,D,20,0.473202614,0.47254902,0.584313725,68.14117647,144,0,A3,ZG,IPTG,10,4.5
D20,59,D,20,0.469798475,0.468627451,0.596078431,67.65098039,144,0,A3,ZG,IPTG,10,4.5
D20,60,D,20,0.49038671,0.48627451,0.6,70.61568627,144,0,A3,ZG,IPTG,10,4.5
D20,61,D,20,0.497086057,0.494117647,0.596078431,71.58039216,144,0,A3,ZG,IPTG,10,4.5
D22,0,D,22,0.025626362,0.02745098,0.031372549,3.690196078,144,0,A3,ZG,IPTG,10,4.5
D22,1,D,22,0.025599129,0.02745098,0.031372549,3.68627451,144,0,A3,ZG,IPTG,10,4.5
D22,2,D,22,0.025326797,0.023529412,0.031372549,3.647058824,144,0,A3,ZG,IPTG,10,4.5
D22,3,D,22,0.025571895,0.02745098,0.031372549,3.682352941,144,0,A3,ZG,IPTG,10,4.5
D22,4,D,22,0.025217865,0.023529412,0.031372549,3.631372549,144,0,A3,ZG,IPTG,10,4.5
D22,5,D,22,0.025136166,0.023529412,0.031372549,3.619607843,144,0,A3,ZG,IPTG,10,4.5
D22,6,D,22,0.02543573,0.023529412,0.031372549,3.662745098,144,0,A3,ZG,IPTG,10,4.5
D22,7,D,22,0.025544662,0.02745098,0.031372549,3.678431373,144,0,A3,ZG,IPTG,10,4.5
D22,8,D,22,0.025708061,0.02745098,0.031372549,3.701960784,144,0,A3,ZG,IPTG,10,4.5
D22,9,D,22,0.02587146,0.02745098,0.031372549,3.725490196,144,0,A3,ZG,IPTG,10,4.5
D22,10,D,22,0.025844227,0.02745098,0.031372549,3.721568627,144,0,A3,ZG,IPTG,10,4.5
D22,11,D,22,0.025898693,0.02745098,0.031372549,3.729411765,144,0,A3,ZG,IPTG,10,4.5
D22,12,D,22,0.026089325,0.02745098,0.031372549,3.756862745,144,0,A3,ZG,IPTG,10,4.5
D22,13,D,22,0.026361656,0.02745098,0.031372549,3.796078431,144,0,A3,ZG,IPTG,10,4.5
D22,14,D,22,0.027314815,0.02745098,0.031372549,3.933333333,144,0,A3,ZG,IPTG,10,4.5
D22,15,D,22,0.027559913,0.02745098,0.031372549,3.968627451,144,0,A3,ZG,IPTG,10,4.5
D22,16,D,22,0.028213508,0.02745098,0.035294118,4.062745098,144,0,A3,ZG,IPTG,10,4.5
D22,17,D,22,0.029684096,0.031372549,0.035294118,4.274509804,144,0,A3,ZG,IPTG,10,4.5
D22,18,D,22,0.030800654,0.031372549,0.039215686,4.435294118,144,0,A3,ZG,IPTG,10,4.5
D22,19,D,22,0.032598039,0.031372549,0.039215686,4.694117647,144,0,A3,ZG,IPTG,10,4.5
D22,20,D,22,0.034912854,0.035294118,0.039215686,5.02745098,144,0,A3,ZG,IPTG,10,4.5
D22,21,D,22,0.037663399,0.039215686,0.043137255,5.423529412,144,0,A3,ZG,IPTG,10,4.5
D22,22,D,22,0.041013072,0.039215686,0.047058824,5.905882353,144,0,A3,ZG,IPTG,10,4.5
D22,23,D,22,0.045206972,0.047058824,0.050980392,6.509803922,144,0,A3,ZG,IPTG,10,4.5
D22,24,D,22,0.050136166,0.050980392,0.058823529,7.219607843,144,0,A3,ZG,IPTG,10,4.5
D22,25,D,22,0.056399782,0.054901961,0.062745098,8.121568627,144,0,A3,ZG,IPTG,10,4.5
D22,26,D,22,0.062908497,0.062745098,0.070588235,9.058823529,144,0,A3,ZG,IPTG,10,4.5
D22,27,D,22,0.070969499,0.070588235,0.082352941,10.21960784,144,0,A3,ZG,IPTG,10,4.5
D22,28,D,22,0.079520697,0.078431373,0.090196078,11.45098039,144,0,A3,ZG,IPTG,10,4.5
D22,29,D,22,0.08837146,0.08627451,0.098039216,12.7254902,144,0,A3,ZG,IPTG,10,4.5
D22,30,D,22,0.097875817,0.098039216,0.109803922,14.09411765,144,0,A3,ZG,IPTG,10,4.5
D22,31,D,22,0.107897603,0.105882353,0.121568627,15.5372549,144,0,A3,ZG,IPTG,10,4.5
D22,32,D,22,0.117973856,0.117647059,0.129411765,16.98823529,144,0,A3,ZG,IPTG,10,4.5
D22,33,D,22,0.128812636,0.129411765,0.145098039,18.54901961,144,0,A3,ZG,IPTG,10,4.5
D22,34,D,22,0.140196078,0.141176471,0.152941176,20.18823529,144,0,A3,ZG,IPTG,10,4.5
D22,35,D,22,0.150708061,0.149019608,0.168627451,21.70196078,144,0,A3,ZG,IPTG,10,4.5
D22,36,D,22,0.162908497,0.160784314,0.180392157,23.45882353,144,0,A3,ZG,IPTG,10,4.5
D22,37,D,22,0.174482571,0.17254902,0.196078431,25.1254902,144,0,A3,ZG,IPTG,10,4.5
D22,38,D,22,0.185866013,0.184313725,0.203921569,26.76470588,144,0,A3,ZG,IPTG,10,4.5
D22,39,D,22,0.197331155,0.196078431,0.215686275,28.41568627,144,0,A3,ZG,IPTG,10,4.5
D22,40,D,22,0.20795207,0.207843137,0.223529412,29.94509804,144,0,A3,ZG,IPTG,10,4.5
D22,41,D,22,0.218818083,0.219607843,0.239215686,31.50980392,144,0,A3,ZG,IPTG,10,4.5
D22,42,D,22,0.228295207,0.22745098,0.247058824,32.8745098,144,0,A3,ZG,IPTG,10,4.5
D22,43,D,22,0.238153595,0.239215686,0.254901961,34.29411765,144,0,A3,ZG,IPTG,10,4.5
D22,44,D,22,0.248066449,0.247058824,0.270588235,35.72156863,144,0,A3,ZG,IPTG,10,4.5
D22,45,D,22,0.257543573,0.258823529,0.274509804,37.08627451,144,0,A3,ZG,IPTG,10,4.5
D22,46,D,22,0.265795207,0.266666667,0.28627451,38.2745098,144,0,A3,ZG,IPTG,10,4.5
D22,47,D,22,0.274237473,0.274509804,0.290196078,39.49019608,144,0,A3,ZG,IPTG,10,4.5
D22,48,D,22,0.282924837,0.282352941,0.305882353,40.74117647,144,0,A3,ZG,IPTG,10,4.5
D22,49,D,22,0.290550109,0.290196078,0.31372549,41.83921569,144,0,A3,ZG,IPTG,10,4.5
D22,50,D,22,0.297957516,0.298039216,0.321568627,42.90588235,144,0,A3,ZG,IPTG,10,4.5
D22,51,D,22,0.305582789,0.305882353,0.321568627,44.00392157,144,0,A3,ZG,IPTG,10,4.5
D22,52,D,22,0.313071895,0.31372549,0.325490196,45.08235294,144,0,A3,ZG,IPTG,10,4.5
D22,53,D,22,0.317810458,0.317647059,0.333333333,45.76470588,144,0,A3,ZG,IPTG,10,4.5
D22,54,D,22,0.32421024,0.325490196,0.337254902,46.68627451,144,0,A3,ZG,IPTG,10,4.5
D22,55,D,22,0.328867102,0.329411765,0.345098039,47.35686275,144,0,A3,ZG,IPTG,10,4.5
D22,56,D,22,0.33295207,0.333333333,0.352941176,47.94509804,144,0,A3,ZG,IPTG,10,4.5
D22,57,D,22,0.336220044,0.337254902,0.352941176,48.41568627,144,0,A3,ZG,IPTG,10,4.5
D22,58,D,22,0.33793573,0.337254902,0.364705882,48.6627451,144,0,A3,ZG,IPTG,10,4.5
D22,59,D,22,0.341857298,0.341176471,0.356862745,49.22745098,144,0,A3,ZG,IPTG,10,4.5
D22,60,D,22,0.344281046,0.345098039,0.364705882,49.57647059,144,0,A3,ZG,IPTG,10,4.5
D22,61,D,22,0.346269063,0.345098039,0.364705882,49.8627451,144,0,A3,ZG,IPTG,10,4.5
D23,0,D,23,0.024645969,0.023529412,0.031372549,3.549019608,144,0,A3,ZG,IPTG,10,9
D23,1,D,23,0.024264706,0.023529412,0.031372549,3.494117647,144,0,A3,ZG,IPTG,10,9
D23,2,D,23,0.024291939,0.023529412,0.02745098,3.498039216,144,0,A3,ZG,IPTG,10,9
D23,3,D,23,0.024237473,0.023529412,0.02745098,3.490196078,144,0,A3,ZG,IPTG,10,9
D23,4,D,23,0.024455338,0.023529412,0.031372549,3.521568627,144,0,A3,ZG,IPTG,10,9
D23,5,D,23,0.024264706,0.023529412,0.031372549,3.494117647,144,0,A3,ZG,IPTG,10,9
D23,6,D,23,0.024074074,0.023529412,0.02745098,3.466666667,144,0,A3,ZG,IPTG,10,9
D23,7,D,23,0.024291939,0.023529412,0.02745098,3.498039216,144,0,A3,ZG,IPTG,10,9
D23,8,D,23,0.02421024,0.023529412,0.02745098,3.48627451,144,0,A3,ZG,IPTG,10,9
D23,9,D,23,0.023720044,0.023529412,0.02745098,3.415686275,144,0,A3,ZG,IPTG,10,9
D23,10,D,23,0.024101307,0.023529412,0.031372549,3.470588235,144,0,A3,ZG,IPTG,10,9
D23,11,D,23,0.023992375,0.023529412,0.031372549,3.454901961,144,0,A3,ZG,IPTG,10,9
D23,12,D,23,0.024237473,0.023529412,0.02745098,3.490196078,144,0,A3,ZG,IPTG,10,9
D23,13,D,23,0.023883442,0.023529412,0.02745098,3.439215686,144,0,A3,ZG,IPTG,10,9
D23,14,D,23,0.024074074,0.023529412,0.02745098,3.466666667,144,0,A3,ZG,IPTG,10,9
D23,15,D,23,0.024319172,0.023529412,0.02745098,3.501960784,144,0,A3,ZG,IPTG,10,9
D23,16,D,23,0.025081699,0.023529412,0.031372549,3.611764706,144,0,A3,ZG,IPTG,10,9
D23,17,D,23,0.025245098,0.023529412,0.035294118,3.635294118,144,0,A3,ZG,IPTG,10,9
D23,18,D,23,0.026443355,0.02745098,0.043137255,3.807843137,144,0,A3,ZG,IPTG,10,9
D23,19,D,23,0.028022876,0.02745098,0.047058824,4.035294118,144,0,A3,ZG,IPTG,10,9
D23,20,D,23,0.02998366,0.02745098,0.054901961,4.317647059,144,0,A3,ZG,IPTG,10,9
D23,21,D,23,0.033551198,0.031372549,0.066666667,4.831372549,144,0,A3,ZG,IPTG,10,9
D23,22,D,23,0.038262527,0.035294118,0.074509804,5.509803922,144,0,A3,ZG,IPTG,10,9
D23,23,D,23,0.043736383,0.039215686,0.090196078,6.298039216,144,0,A3,ZG,IPTG,10,9
D23,24,D,23,0.049863834,0.047058824,0.101960784,7.180392157,144,0,A3,ZG,IPTG,10,9
D23,25,D,23,0.057162309,0.052941176,0.11372549,8.231372549,144,0,A3,ZG,IPTG,10,9
D23,26,D,23,0.065740741,0.062745098,0.125490196,9.466666667,144,0,A3,ZG,IPTG,10,9
D23,27,D,23,0.07543573,0.070588235,0.141176471,10.8627451,144,0,A3,ZG,IPTG,10,9
D23,28,D,23,0.084994553,0.078431373,0.149019608,12.23921569,144,0,A3,ZG,IPTG,10,9
D23,29,D,23,0.095043573,0.090196078,0.168627451,13.68627451,144,0,A3,ZG,IPTG,10,9
D23,30,D,23,0.105827887,0.101960784,0.188235294,15.23921569,144,0,A3,ZG,IPTG,10,9
D23,31,D,23,0.1166122,0.109803922,0.196078431,16.79215686,144,0,A3,ZG,IPTG,10,9
D23,32,D,23,0.127478214,0.121568627,0.207843137,18.35686275,144,0,A3,ZG,IPTG,10,9
D23,33,D,23,0.139324619,0.133333333,0.223529412,20.0627451,144,0,A3,ZG,IPTG,10,9
D23,34,D,23,0.150599129,0.145098039,0.231372549,21.68627451,144,0,A3,ZG,IPTG,10,9
D23,35,D,23,0.160920479,0.152941176,0.250980392,23.17254902,144,0,A3,ZG,IPTG,10,9
D23,36,D,23,0.17377451,0.168627451,0.258823529,25.02352941,144,0,A3,ZG,IPTG,10,9
D23,37,D,23,0.186492375,0.180392157,0.270588235,26.85490196,144,0,A3,ZG,IPTG,10,9
D23,38,D,23,0.198202614,0.192156863,0.290196078,28.54117647,144,0,A3,ZG,IPTG,10,9
D23,39,D,23,0.210157952,0.203921569,0.294117647,30.2627451,144,0,A3,ZG,IPTG,10,9
D23,40,D,23,0.22124183,0.215686275,0.309803922,31.85882353,144,0,A3,ZG,IPTG,10,9
D23,41,D,23,0.233278867,0.229411765,0.31372549,33.59215686,144,0,A3,ZG,IPTG,10,9
D23,42,D,23,0.244199346,0.237254902,0.325490196,35.16470588,144,0,A3,ZG,IPTG,10,9
D23,43,D,23,0.254847495,0.250980392,0.337254902,36.69803922,144,0,A3,ZG,IPTG,10,9
D23,44,D,23,0.26416122,0.258823529,0.349019608,38.03921569,144,0,A3,ZG,IPTG,10,9
D23,45,D,23,0.274074074,0.268627451,0.349019608,39.46666667,144,0,A3,ZG,IPTG,10,9
D23,46,D,23,0.283360566,0.278431373,0.364705882,40.80392157,144,0,A3,ZG,IPTG,10,9
D23,47,D,23,0.293028322,0.290196078,0.37254902,42.19607843,144,0,A3,ZG,IPTG,10,9
D23,48,D,23,0.300381264,0.298039216,0.384313725,43.25490196,144,0,A3,ZG,IPTG,10,9
D23,49,D,23,0.309368192,0.305882353,0.392156863,44.54901961,144,0,A3,ZG,IPTG,10,9
D23,50,D,23,0.316966231,0.31372549,0.392156863,45.64313725,144,0,A3,ZG,IPTG,10,9
D23,51,D,23,0.323502179,0.321568627,0.407843137,46.58431373,144,0,A3,ZG,IPTG,10,9
D23,52,D,23,0.331372549,0.329411765,0.411764706,47.71764706,144,0,A3,ZG,IPTG,10,9
D23,53,D,23,0.337636166,0.337254902,0.411764706,48.61960784,144,0,A3,ZG,IPTG,10,9
D23,54,D,23,0.343137255,0.337254902,0.415686275,49.41176471,144,0,A3,ZG,IPTG,10,9
D23,55,D,23,0.351579521,0.345098039,0.42745098,50.62745098,144,0,A3,ZG,IPTG,10,9
D23,56,D,23,0.356072985,0.352941176,0.42745098,51.2745098,144,0,A3,ZG,IPTG,10,9
D23,57,D,23,0.363316993,0.356862745,0.447058824,52.31764706,144,0,A3,ZG,IPTG,10,9
D23,58,D,23,0.368218954,0.362745098,0.443137255,53.02352941,144,0,A3,ZG,IPTG,10,9
D23,59,D,23,0.373529412,0.368627451,0.450980392,53.78823529,144,0,A3,ZG,IPTG,10,9
D23,60,D,23,0.376171024,0.37254902,0.454901961,54.16862745,144,0,A3,ZG,IPTG,10,9
D23,61,D,23,0.379929194,0.380392157,0.454901961,54.70980392,144,0,A3,ZG,IPTG,10,9
D24,0,D,24,0.022766885,0.023529412,0.02745098,3.278431373,144,0,A3,ZG,IPTG,10,13.5
D24,1,D,24,0.022685185,0.023529412,0.02745098,3.266666667,144,0,A3,ZG,IPTG,10,13.5
D24,2,D,24,0.022358388,0.023529412,0.02745098,3.219607843,144,0,A3,ZG,IPTG,10,13.5
D24,3,D,24,0.02254902,0.023529412,0.02745098,3.247058824,144,0,A3,ZG,IPTG,10,13.5
D24,4,D,24,0.022739651,0.023529412,0.02745098,3.274509804,144,0,A3,ZG,IPTG,10,13.5
D24,5,D,24,0.022494553,0.023529412,0.02745098,3.239215686,144,0,A3,ZG,IPTG,10,13.5
D24,6,D,24,0.022358388,0.023529412,0.02745098,3.219607843,144,0,A3,ZG,IPTG,10,13.5
D24,7,D,24,0.022222222,0.023529412,0.02745098,3.2,144,0,A3,ZG,IPTG,10,13.5
D24,8,D,24,0.022630719,0.023529412,0.02745098,3.258823529,144,0,A3,ZG,IPTG,10,13.5
D24,9,D,24,0.02254902,0.023529412,0.02745098,3.247058824,144,0,A3,ZG,IPTG,10,13.5
D24,10,D,24,0.022385621,0.023529412,0.02745098,3.223529412,144,0,A3,ZG,IPTG,10,13.5
D24,11,D,24,0.022358388,0.023529412,0.02745098,3.219607843,144,0,A3,ZG,IPTG,10,13.5
D24,12,D,24,0.022276688,0.023529412,0.02745098,3.207843137,144,0,A3,ZG,IPTG,10,13.5
D24,13,D,24,0.02211329,0.023529412,0.02745098,3.184313725,144,0,A3,ZG,IPTG,10,13.5
D24,14,D,24,0.02254902,0.023529412,0.02745098,3.247058824,144,0,A3,ZG,IPTG,10,13.5
D24,15,D,24,0.022194989,0.023529412,0.02745098,3.196078431,144,0,A3,ZG,IPTG,10,13.5
D24,16,D,24,0.022685185,0.023529412,0.02745098,3.266666667,144,0,A3,ZG,IPTG,10,13.5
D24,17,D,24,0.022657952,0.023529412,0.02745098,3.262745098,144,0,A3,ZG,IPTG,10,13.5
D24,18,D,24,0.022685185,0.023529412,0.02745098,3.266666667,144,0,A3,ZG,IPTG,10,13.5
D24,19,D,24,0.022576253,0.023529412,0.02745098,3.250980392,144,0,A3,ZG,IPTG,10,13.5
D24,20,D,24,0.022739651,0.023529412,0.02745098,3.274509804,144,0,A3,ZG,IPTG,10,13.5
D24,21,D,24,0.022957516,0.023529412,0.02745098,3.305882353,144,0,A3,ZG,IPTG,10,13.5
D24,22,D,24,0.023611111,0.023529412,0.031372549,3.4,144,0,A3,ZG,IPTG,10,13.5
D24,23,D,24,0.023720044,0.023529412,0.031372549,3.415686275,144,0,A3,ZG,IPTG,10,13.5
D24,24,D,24,0.024074074,0.023529412,0.031372549,3.466666667,144,0,A3,ZG,IPTG,10,13.5
D24,25,D,24,0.024863834,0.023529412,0.02745098,3.580392157,144,0,A3,ZG,IPTG,10,13.5
D24,26,D,24,0.025953159,0.02745098,0.031372549,3.737254902,144,0,A3,ZG,IPTG,10,13.5
D24,27,D,24,0.026470588,0.02745098,0.031372549,3.811764706,144,0,A3,ZG,IPTG,10,13.5
D24,28,D,24,0.027287582,0.02745098,0.035294118,3.929411765,144,0,A3,ZG,IPTG,10,13.5
D24,29,D,24,0.028485839,0.02745098,0.035294118,4.101960784,144,0,A3,ZG,IPTG,10,13.5
D24,30,D,24,0.029656863,0.031372549,0.035294118,4.270588235,144,0,A3,ZG,IPTG,10,13.5
D24,31,D,24,0.031399782,0.031372549,0.035294118,4.521568627,144,0,A3,ZG,IPTG,10,13.5
D24,32,D,24,0.032815904,0.031372549,0.039215686,4.725490196,144,0,A3,ZG,IPTG,10,13.5
D24,33,D,24,0.034259259,0.035294118,0.039215686,4.933333333,144,0,A3,ZG,IPTG,10,13.5
D24,34,D,24,0.035757081,0.035294118,0.039215686,5.149019608,144,0,A3,ZG,IPTG,10,13.5
D24,35,D,24,0.03793573,0.039215686,0.043137255,5.462745098,144,0,A3,ZG,IPTG,10,13.5
D24,36,D,24,0.039624183,0.039215686,0.047058824,5.705882353,144,0,A3,ZG,IPTG,10,13.5
D24,37,D,24,0.041911765,0.043137255,0.050980392,6.035294118,144,0,A3,ZG,IPTG,10,13.5
D24,38,D,24,0.044063181,0.043137255,0.050980392,6.345098039,144,0,A3,ZG,IPTG,10,13.5
D24,39,D,24,0.046296296,0.047058824,0.054901961,6.666666667,144,0,A3,ZG,IPTG,10,13.5
D24,40,D,24,0.049155773,0.050980392,0.058823529,7.078431373,144,0,A3,ZG,IPTG,10,13.5
D24,41,D,24,0.051497821,0.050980392,0.058823529,7.415686275,144,0,A3,ZG,IPTG,10,13.5
D24,42,D,24,0.054684096,0.054901961,0.062745098,7.874509804,144,0,A3,ZG,IPTG,10,13.5
D24,43,D,24,0.057543573,0.058823529,0.066666667,8.28627451,144,0,A3,ZG,IPTG,10,13.5
D24,44,D,24,0.060729847,0.062745098,0.066666667,8.745098039,144,0,A3,ZG,IPTG,10,13.5
D24,45,D,24,0.064433551,0.062745098,0.074509804,9.278431373,144,0,A3,ZG,IPTG,10,13.5
D24,46,D,24,0.066367102,0.066666667,0.074509804,9.556862745,144,0,A3,ZG,IPTG,10,13.5
D24,47,D,24,0.070397603,0.070588235,0.082352941,10.1372549,144,0,A3,ZG,IPTG,10,13.5
D24,48,D,24,0.073420479,0.074509804,0.08627451,10.57254902,144,0,A3,ZG,IPTG,10,13.5
D24,49,D,24,0.076633987,0.078431373,0.08627451,11.03529412,144,0,A3,ZG,IPTG,10,13.5
D24,50,D,24,0.080528322,0.082352941,0.090196078,11.59607843,144,0,A3,ZG,IPTG,10,13.5
D24,51,D,24,0.084095861,0.08627451,0.094117647,12.10980392,144,0,A3,ZG,IPTG,10,13.5
D24,52,D,24,0.087772331,0.08627451,0.098039216,12.63921569,144,0,A3,ZG,IPTG,10,13.5
D24,53,D,24,0.091094771,0.090196078,0.101960784,13.11764706,144,0,A3,ZG,IPTG,10,13.5
D24,54,D,24,0.094662309,0.094117647,0.105882353,13.63137255,144,0,A3,ZG,IPTG,10,13.5
D24,55,D,24,0.098502179,0.098039216,0.105882353,14.18431373,144,0,A3,ZG,IPTG,10,13.5
D24,56,D,24,0.102913943,0.101960784,0.117647059,14.81960784,144,0,A3,ZG,IPTG,10,13.5
D24,57,D,24,0.106318083,0.105882353,0.11372549,15.30980392,144,0,A3,ZG,IPTG,10,13.5
D24,58,D,24,0.110348584,0.109803922,0.125490196,15.89019608,144,0,A3,ZG,IPTG,10,13.5
D24,59,D,24,0.115168845,0.11372549,0.129411765,16.58431373,144,0,A3,ZG,IPTG,10,13.5
D24,60,D,24,0.118927015,0.117647059,0.133333333,17.1254902,144,0,A3,ZG,IPTG,10,13.5
D24,61,D,24,0.123828976,0.125490196,0.137254902,17.83137255,144,0,A3,ZG,IPTG,10,13.5
D4,0,D,4,0.027995643,0.02745098,0.035294118,4.031372549,144,0,A1,ZG,IPTG,0,4.5
D4,1,D,4,0.027832244,0.02745098,0.035294118,4.007843137,144,0,A1,ZG,IPTG,0,4.5
D4,2,D,4,0.027559913,0.02745098,0.031372549,3.968627451,144,0,A1,ZG,IPTG,0,4.5
D4,3,D,4,0.02709695,0.02745098,0.031372549,3.901960784,144,0,A1,ZG,IPTG,0,4.5
D4,4,D,4,0.027233115,0.02745098,0.035294118,3.921568627,144,0,A1,ZG,IPTG,0,4.5
D4,5,D,4,0.02709695,0.02745098,0.031372549,3.901960784,144,0,A1,ZG,IPTG,0,4.5
D4,6,D,4,0.027124183,0.02745098,0.031372549,3.905882353,144,0,A1,ZG,IPTG,0,4.5
D4,7,D,4,0.027015251,0.02745098,0.031372549,3.890196078,144,0,A1,ZG,IPTG,0,4.5
D4,8,D,4,0.026933551,0.02745098,0.031372549,3.878431373,144,0,A1,ZG,IPTG,0,4.5
D4,9,D,4,0.027287582,0.02745098,0.031372549,3.929411765,144,0,A1,ZG,IPTG,0,4.5
D4,10,D,4,0.02709695,0.02745098,0.035294118,3.901960784,144,0,A1,ZG,IPTG,0,4.5
D4,11,D,4,0.027069717,0.02745098,0.031372549,3.898039216,144,0,A1,ZG,IPTG,0,4.5
D4,12,D,4,0.026742919,0.02745098,0.035294118,3.850980392,144,0,A1,ZG,IPTG,0,4.5
D4,13,D,4,0.026688453,0.02745098,0.031372549,3.843137255,144,0,A1,ZG,IPTG,0,4.5
D4,14,D,4,0.027124183,0.02745098,0.035294118,3.905882353,144,0,A1,ZG,IPTG,0,4.5
D4,15,D,4,0.027069717,0.02745098,0.031372549,3.898039216,144,0,A1,ZG,IPTG,0,4.5
D4,16,D,4,0.026988017,0.02745098,0.031372549,3.88627451,144,0,A1,ZG,IPTG,0,4.5
D4,17,D,4,0.027287582,0.02745098,0.031372549,3.929411765,144,0,A1,ZG,IPTG,0,4.5
D4,18,D,4,0.026933551,0.02745098,0.031372549,3.878431373,144,0,A1,ZG,IPTG,0,4.5
D4,19,D,4,0.027069717,0.02745098,0.031372549,3.898039216,144,0,A1,ZG,IPTG,0,4.5
