"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","spot_inducer","spot_concentration_mM","distance_spot"
"M22",42,"M",22,0.33989651416122,0.337254901960784,0.396078431372549,48.9450980392157,144,0,"B3","ZBD","IPTG",500,4.5
"M22",43,"M",22,0.341993464052288,0.341176470588235,0.403921568627451,49.2470588235294,144,0,"B3","ZBD","IPTG",500,4.5
"M22",44,"M",22,0.343137254901961,0.341176470588235,0.411764705882353,49.4117647058824,144,0,"B3","ZBD","IPTG",500,4.5
"M22",45,"M",22,0.345152505446623,0.345098039215686,0.407843137254902,49.7019607843137,144,0,"B3","ZBD","IPTG",500,4.5
"M22",46,"M",22,0.346759259259259,0.345098039215686,0.403921568627451,49.9333333333333,144,0,"B3","ZBD","IPTG",500,4.5
"M22",47,"M",22,0.349863834422658,0.349019607843137,0.411764705882353,50.3803921568627,144,0,"B3","ZBD","IPTG",500,4.5
"M22",48,"M",22,0.351089324618736,0.349019607843137,0.411764705882353,50.556862745098,144,0,"B3","ZBD","IPTG",500,4.5
"M22",49,"M",22,0.372222222222222,0.372549019607843,0.419607843137255,53.6,144,0,"B3","ZBD","IPTG",500,4.5
"M22",50,"M",22,0.35343137254902,0.352941176470588,0.396078431372549,50.8941176470588,144,0,"B3","ZBD","IPTG",500,4.5
"M22",51,"M",22,0.35359477124183,0.352941176470588,0.396078431372549,50.9176470588235,144,0,"B3","ZBD","IPTG",500,4.5
"M22",52,"M",22,0.355119825708061,0.352941176470588,0.411764705882353,51.1372549019608,144,0,"B3","ZBD","IPTG",500,4.5
"M22",53,"M",22,0.359014161220044,0.356862745098039,0.403921568627451,51.6980392156863,144,0,"B3","ZBD","IPTG",500,4.5
"M22",54,"M",22,0.357271241830065,0.356862745098039,0.4,51.4470588235294,144,0,"B3","ZBD","IPTG",500,4.5
"M22",55,"M",22,0.359613289760349,0.356862745098039,0.407843137254902,51.7843137254902,144,0,"B3","ZBD","IPTG",500,4.5
"M22",56,"M",22,0.361900871459695,0.36078431372549,0.419607843137255,52.1137254901961,144,0,"B3","ZBD","IPTG",500,4.5
"M22",57,"M",22,0.362990196078431,0.36078431372549,0.411764705882353,52.2705882352941,144,0,"B3","ZBD","IPTG",500,4.5
"M22",58,"M",22,0.36505991285403,0.364705882352941,0.415686274509804,52.5686274509804,144,0,"B3","ZBD","IPTG",500,4.5
"M22",60,"M",22,0.366557734204793,0.364705882352941,0.415686274509804,52.7843137254902,144,0,"B3","ZBD","IPTG",500,4.5
"M22",61,"M",22,0.368164488017429,0.368627450980392,0.403921568627451,53.0156862745098,144,0,"B3","ZBD","IPTG",500,4.5
"M22",62,"M",22,0.369662309368192,0.368627450980392,0.419607843137255,53.2313725490196,144,0,"B3","ZBD","IPTG",500,4.5
"M22",63,"M",22,0.370016339869281,0.368627450980392,0.415686274509804,53.2823529411765,144,0,"B3","ZBD","IPTG",500,4.5
"M22",64,"M",22,0.371214596949891,0.368627450980392,0.407843137254902,53.4549019607843,144,0,"B3","ZBD","IPTG",500,4.5
"M22",65,"M",22,0.371350762527233,0.368627450980392,0.415686274509804,53.4745098039216,144,0,"B3","ZBD","IPTG",500,4.5
"M22",66,"M",22,0.3739651416122,0.372549019607843,0.411764705882353,53.8509803921569,144,0,"B3","ZBD","IPTG",500,4.5
"M23",0,"M",23,0.286002178649237,0.286274509803922,0.309803921568627,41.1843137254902,144,0,"B3","ZBD","IPTG",500,9
"M23",1,"M",23,0.286220043572985,0.286274509803922,0.309803921568627,41.2156862745098,144,0,"B3","ZBD","IPTG",500,9
"M23",2,"M",23,0.287690631808279,0.286274509803922,0.309803921568627,41.4274509803922,144,0,"B3","ZBD","IPTG",500,9
"M23",3,"M",23,0.285157952069717,0.282352941176471,0.313725490196078,41.0627450980392,144,0,"B3","ZBD","IPTG",500,9
"M23",4,"M",23,0.285130718954248,0.286274509803922,0.309803921568627,41.0588235294118,144,0,"B3","ZBD","IPTG",500,9
"M23",5,"M",23,0.284803921568627,0.286274509803922,0.309803921568627,41.0117647058824,144,0,"B3","ZBD","IPTG",500,9
"M23",6,"M",23,0.285566448801743,0.286274509803922,0.313725490196078,41.121568627451,144,0,"B3","ZBD","IPTG",500,9
"M23",7,"M",23,0.286002178649237,0.286274509803922,0.317647058823529,41.1843137254902,144,0,"B3","ZBD","IPTG",500,9
"M23",8,"M",23,0.285212418300654,0.286274509803922,0.313725490196078,41.0705882352941,144,0,"B3","ZBD","IPTG",500,9
"M23",9,"M",23,0.285702614379085,0.282352941176471,0.313725490196078,41.1411764705882,144,0,"B3","ZBD","IPTG",500,9
