"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","inducer","concentration_uM"
"J3",35,"J",3,0.27962962962963,0.27843137254902,0.298039215686275,40.2666666666667,144,0,"B1","ZBD","IPTG",5
"J3",36,"J",3,0.282979302832244,0.282352941176471,0.301960784313726,40.7490196078432,144,0,"B1","ZBD","IPTG",5
"J3",37,"J",3,0.285021786492375,0.282352941176471,0.309803921568627,41.043137254902,144,0,"B1","ZBD","IPTG",5
"J3",38,"J",3,0.290059912854031,0.290196078431373,0.317647058823529,41.7686274509804,144,0,"B1","ZBD","IPTG",5
"J3",39,"J",3,0.291911764705883,0.290196078431373,0.313725490196078,42.0352941176471,144,0,"B1","ZBD","IPTG",5
"J3",40,"J",3,0.293954248366013,0.294117647058823,0.313725490196078,42.3294117647059,144,0,"B1","ZBD","IPTG",5
"J3",41,"J",3,0.29708605664488,0.298039215686275,0.325490196078431,42.7803921568628,144,0,"B1","ZBD","IPTG",5
"J3",42,"J",3,0.298937908496732,0.298039215686275,0.32156862745098,43.0470588235294,144,0,"B1","ZBD","IPTG",5
"J3",43,"J",3,0.300381263616558,0.301960784313726,0.317647058823529,43.2549019607843,144,0,"B1","ZBD","IPTG",5
"J3",44,"J",3,0.303404139433551,0.301960784313726,0.32156862745098,43.6901960784314,144,0,"B1","ZBD","IPTG",5
"J3",45,"J",3,0.306862745098039,0.305882352941176,0.325490196078431,44.1882352941176,144,0,"B1","ZBD","IPTG",5
"J3",46,"J",3,0.307162309368192,0.305882352941176,0.333333333333333,44.2313725490196,144,0,"B1","ZBD","IPTG",5
"J3",47,"J",3,0.310348583877995,0.309803921568627,0.329411764705882,44.6901960784313,144,0,"B1","ZBD","IPTG",5
"J3",48,"J",3,0.311002178649237,0.309803921568627,0.333333333333333,44.7843137254902,144,0,"B1","ZBD","IPTG",5
"J3",49,"J",3,0.313888888888889,0.313725490196078,0.329411764705882,45.2,144,0,"B1","ZBD","IPTG",5
"J3",50,"J",3,0.316230936819172,0.317647058823529,0.337254901960784,45.5372549019607,144,0,"B1","ZBD","IPTG",5
"J3",51,"J",3,0.31797385620915,0.317647058823529,0.341176470588235,45.7882352941176,144,0,"B1","ZBD","IPTG",5
"J3",52,"J",3,0.318954248366013,0.317647058823529,0.341176470588235,45.9294117647058,144,0,"B1","ZBD","IPTG",5
"J3",53,"J",3,0.321459694989106,0.32156862745098,0.356862745098039,46.2901960784313,144,0,"B1","ZBD","IPTG",5
"J3",54,"J",3,0.322412854030501,0.32156862745098,0.345098039215686,46.4274509803921,144,0,"B1","ZBD","IPTG",5
"J3",55,"J",3,0.323692810457516,0.325490196078431,0.341176470588235,46.6117647058823,144,0,"B1","ZBD","IPTG",5
"J3",56,"J",3,0.324019607843137,0.325490196078431,0.349019607843137,46.6588235294117,144,0,"B1","ZBD","IPTG",5
